1,CTC-0054|102|11.6524|-62.8557|-436.44|,-48.2273,21.0493,2.43205
1,CTC-0054|102|11.6524|-62.8557|-436.44|,15.247,2.99659,-2.50682
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.5307,-13.8078,10.1978
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.9673,-16.077,13.8088
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.8189,30.4659,-20.992
1,CTC-0054|102|11.6524|-62.8557|-436.44|,55.3011,31.1259,-13.0369
1,CTC-0054|102|11.6524|-62.8557|-436.44|,62.5698,27.6362,3.42797
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-51.5565,33.9223,-0.872012
1,CTC-0054|102|11.6524|-62.8557|-436.44|,17.2674,3.17665,-2.00529
1,CTC-0054|102|11.6524|-62.8557|-436.44|,58.4992,35.7042,-7.56632
1,CTC-0054|102|11.6524|-62.8557|-436.44|,59.1402,27.5996,-6.50945
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.1046,24.81,3.31271
1,CTC-0054|102|11.6524|-62.8557|-436.44|,55.3783,14.4464,-0.0939191
1,CTC-0054|102|11.6524|-62.8557|-436.44|,57.7832,21.0003,1.6168
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.3335,20.0944,1.20307
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-63.4296,-24.648,24.4664
1,CTC-0054|102|11.6524|-62.8557|-436.44|,28.1616,5.43705,0.257455
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.7526,-15.903,-0.123422
1,CTC-0054|102|11.6524|-62.8557|-436.44|,48.8478,-21.8017,0.70214
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.3293,-21.0014,2.42336
1,CTC-0054|102|11.6524|-62.8557|-436.44|,27.6507,-7.45782,6.52675
1,CTC-0054|102|11.6524|-62.8557|-436.44|,47.3449,-21.1149,1.49877
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-37.9392,34.8388,2.29293
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-41.4662,20.5153,3.94208
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-42.8217,19.7136,-5.94959
