@relation 'ctc'
@attribute TP_FP real
@attribute FEATURE_1 real
@attribute FEATURE_2 real
@attribute FEATURE_3 real
@data
1,17.7899,-14.0638,8.82816
1,41.9961,5.96645,-5.43512
1,38.7869,-14.89,7.31331
1,42.9531,-24.1122,-2.7417
1,47.479,-20.9557,-0.783568
1,28.1136,-5.4587,1.06189
1,-15.8501,13.4177,2.57339
1,38.0078,12.2289,-4.02509
1,38.7205,-6.3156,0.167196
1,43.5849,-25.5318,-9.40853
1,49.4844,-33.8212,-15.4712
1,55.1016,-22.9878,-9.40935
1,14.5845,-6.20137,-5.24429
1,-34.8895,-6.86398,6.53169
1,29.6363,14.5048,-7.02351
1,33.538,22.5177,-5.28621
1,35.911,-11.3843,6.92944
1,42.8166,-26.7696,-8.32398
1,50.6721,-37.52,-1.55977
1,62.7308,-29.3009,-6.9988
1,-5.83882,-4.28048,-0.510884
1,-66.4304,-13.4091,4.71428
1,39.1165,22.7807,-18.3839
1,34.716,25.3371,-20.4518
1,39.8588,-24.3986,-9.51426
1,45.8307,-36.866,-15.835
1,58.0322,-27.7937,0.298918
1,-6.59764,-3.03526,1.84642
1,-69.4423,-11.199,9.3429
1,31.5743,19.0041,-8.49576
1,45.1106,-10.9679,9.33123
1,50.5221,20.5899,-18.6398
1,42.7022,-25.3113,15.8071
1,44.6454,-25.9458,-14.7886
1,50.4806,-23.942,-17.0519
1,8.67328,-6.52541,-2.17648
1,-67.0131,17.1472,4.08304
1,29.8082,19.2278,-10.9415
1,53.9582,31.6631,-3.18605
1,56.1675,16.0997,-9.12972
1,-6.22723,1.68696,-0.320535
1,-69.6236,22.6461,12.2822
1,34.2517,21.5405,-11.0855
1,63.7156,26.3934,-6.10857
1,-2.21531,1.64858,-1.58706
1,-73.9717,25.1758,16.1483
1,39.5412,27.8283,-13.7631
1,72.5178,26.3198,-4.15571
1,45.0925,13.5784,-4.80669
1,22.2175,9.47026,-1.29858
1,13.7119,10.7168,0.447704
1,11.3819,-5.93559,1.77495
1,9.24754,-7.67208,2.24087
1,8.00991,4.19963,0.0334021
1,10.5249,4.89424,0.281833
1,5.0069,-3.56721,3.21891
1,-8.78936,4.87954,1.29011
1,7.89443,5.1996,-1.05994
1,5.65691,-3.67547,2.10745
1,40.5698,-17.1883,-11.6893
1,44.7671,-13.8773,2.50772
1,48.744,-13.4272,9.01642
1,51.0692,-19.4753,7.58009
1,51.6776,-25.3012,9.56725
1,50.1117,-25.6782,4.17791
1,46.2511,-27.6216,0.877893
1,40.9826,-28.8575,0.931171
1,36.6961,-28.0521,4.74337
1,34.8329,-27.5113,-3.13588
1,-34.5216,33.1204,-3.85996
1,-47.3987,30.4849,-3.8771
1,-57.0661,28.1657,3.69216
1,-62.7738,27.0172,12.0138
1,31.9153,22.5818,-14.6341
1,36.1056,-14.1397,4.45586
1,37.4645,15.3103,5.60407
1,37.9669,29.9389,24.0348
1,49.485,-15.8942,-7.14554
1,39.412,13.1469,-8.26926
1,39.5306,24.3751,3.46288
1,42.8068,29.4997,2.75533
1,44.5482,26.7368,18.3236
1,49.8012,-15.9907,-1.14423
1,44.3621,-22.4638,3.69535
1,45.9032,10.6979,-2.19716
1,43.2379,27.7095,6.16429
1,45.2887,24.5937,7.06947
1,41.7692,15.3857,0.77873
1,37.1911,13.707,9.71371
1,48.4331,-11.6922,11.3224
1,49.5289,-6.8244,-3.29094
1,53.469,17.386,-4.82089
1,51.3423,26.6159,-2.62127
1,46.0943,20.6686,3.40824
1,37.2498,11.012,5.80585
1,29.4248,7.85881,0.905866
1,27.8448,9.72551,4.36713
1,48.0507,13.6035,-8.78988
1,39.5854,-14.2627,-1.57357
1,36.2355,-32.0772,6.66897
1,42.9516,-20.2737,4.87856
1,51.4048,10.8248,4.28666
1,56.8858,27.046,-1.42147
1,57.7257,23.2547,-6.66266
1,53.6223,9.27122,-8.01751
1,44.3028,3.49848,-0.741394
1,27.8182,9.07956,0.829947
1,22.827,7.29292,-2.21886
1,50.2609,-11.034,8.09415
1,43.0908,-17.8276,13.0835
1,48.7667,16.2038,1.55198
1,54.5896,29.2187,-0.196972
1,57.9779,17.0309,-1.08829
1,57.1773,-4.63413,0.511898
1,51.3541,-8.40064,-4.40847
1,43.2964,-2.85268,1.52921
1,35.0742,7.06757,4.02047
1,24.5689,7.02488,1.96867
1,9.7246,-5.33199,4.3393
1,52.2911,-30.5598,0.17548
1,44.6512,-21.746,0.151842
1,45.6082,24.6294,2.19582
1,48.992,33.5872,1.34738
1,52.6962,19.6573,-5.54629
1,53.8336,-7.72401,0.105711
1,51.2741,-8.4593,1.96549
1,48.3507,-3.96035,-1.24357
1,40.8734,-5.35418,0.22229
1,24.0351,6.46615,-0.992626
1,11.3575,6.89592,-0.299356
1,-6.36204,5.74195,-1.62602
1,-62.9206,51.8232,-8.97731
1,46.6876,-30.4419,5.33721
1,45.4385,-13.054,12.593
1,47.3129,33.9317,-5.62654
1,46.0726,28.6193,-3.78592
1,46.568,-7.53051,1.93427
1,45.0768,-15.3329,-5.89194
1,43.6318,-4.35084,2.83353
1,40.7,-3.19857,1.88392
1,21.982,-8.10941,-2.64641
1,5.88542,-4.17581,3.47519
1,10.7121,1.50196,0.557958
1,7.876,3.75194,-2.0768
1,-64.6234,49.1433,-9.61113
1,46.605,-27.4748,14.2192
1,46.9856,23.8657,5.65965
1,50.0524,21.5059,-2.00142
1,48.2553,23.7896,-4.08683
1,39.058,16.4889,-7.58844
1,36.9623,-10.3749,-4.7073
1,36.068,-12.2269,-2.31807
1,24.7762,4.89664,-2.08956
1,7.37608,-4.68597,-2.11601
1,-5.24966,3.23541,1.06245
1,6.76714,3.70893,-2.08105
1,8.40284,-1.30954,0.414528
1,-60.2137,45.3659,6.38397
1,43.7948,20.066,2.89479
1,54.9055,29.4487,16.5886
1,48.5647,13.7804,7.69194
1,39.6527,13.752,0.435037
1,28.8864,9.52564,-3.94306
1,25.185,-10.3218,-2.87609
1,23.1034,-11.2507,-2.40661
1,18.4578,-3.52312,0.974177
1,10.9354,-3.56429,1.21995
1,-4.03509,-1.89641,-0.631442
1,-6.61521,-3.91677,-0.391234
1,-8.70739,4.78582,-0.12425
1,-8.53859,1.05643,0.516452
1,-59.8617,41.9164,16.4627
1,41.0362,16.2842,7.51704
1,58.0359,21.9311,9.58589
1,40.2824,10.593,3.65457
1,26.0043,9.98844,-0.598642
1,16.078,9.12106,-1.67591
1,13.287,-5.14677,-1.62658
1,9.34698,-7.97743,-3.17562
1,8.37983,-3.85533,-0.217299
1,-3.613,-0.933157,0.488977
1,-6.00359,-0.879369,0.204252
1,7.59208,-2.2596,0.157491
1,-3.61136,2.97057,-0.57117
1,-60.5107,40.3964,22.7348
1,39.7797,21.711,6.10528
1,62.9949,19.2591,9.28417
1,31.6721,8.65803,0.947623
1,12.2233,6.29691,-1.15609
1,11.2203,9.16382,-0.569641
1,8.41073,-3.83094,-0.231072
1,-7.85351,6.62632,-1.75728
1,5.46301,-3.5435,3.05962
1,8.168,4.21766,-3.53029
1,-5.22019,4.63781,-0.277864
1,-6.36324,5.68277,0.978385
1,12.0364,6.03714,0.587376
1,6.56366,-2.41167,0.351495
1,68.537,40.8985,-37.2592
1,56.1794,48.2,-24.3624
1,17.4687,-4.70897,1.4111
1,-70.5132,11.6071,-1.24261
1,-36.643,20.4452,-17.5759
1,56.4541,-32.8742,32.5449
1,62.0799,43.9293,-18.5104
1,48.0658,43.7898,-10.1286
1,12.1822,-4.35681,-0.292245
1,-63.1492,-6.86368,-1.17592
1,-89.9251,10.3165,2.79854
1,-83.6142,13.0173,9.06697
1,50.0888,29.7475,-17.2822
1,57.9482,37.0474,-17.7013
1,49.0431,39.7561,-10.1791
1,44.2485,28.9837,-4.02024
1,-9.19903,-2.96992,0.400837
1,31.7486,18.9052,7.79371
1,61.5197,29.1953,0.528076
1,68.1566,32.4037,-9.32987
1,57.1879,33.3045,-6.38925
1,44.215,28.7509,2.15565
1,39.1527,19.5688,8.25657
1,-22.4339,-2.21281,-0.0988194
1,46.0805,21.0229,-12.2067
1,82.1336,26.8138,8.58752
1,85.7491,29.4723,13.1693
1,68.8241,29.7072,-0.186285
1,48.1534,28.4701,-5.19375
1,36.3381,23.9902,2.73262
1,31.3927,19.6745,8.62514
1,11.1383,-2.91331,0.156586
1,71.4013,17.603,-8.40335
1,90.6701,20.9437,-16.5473
1,81.161,23.459,-6.84218
1,59.3382,24.6517,6.71536
1,38.3744,22.6045,2.0853
1,30.1537,15.7584,-6.21263
1,27.3831,13.1488,-0.680412
1,24.8742,13.4934,5.13022
1,11.5185,-3.55318,3.20091
1,-32.0692,15.1503,6.61617
1,45.0415,14.243,0.271596
1,81.6761,15.8382,-0.416587
1,83.8341,16.4867,-3.08186
1,64.6136,17.1324,-10.0146
1,41.3722,18.556,-14.072
1,26.6894,18.531,-8.44926
1,21.0183,9.76952,-6.34478
1,20.6061,-8.91693,5.4978
1,20.7359,8.10022,-5.34192
1,19.6701,6.60785,-0.902117
1,15.2204,-5.95365,-2.8461
1,26.0949,5.31103,-3.6537
1,76.8497,24.9009,8.63506
1,102.713,23.1831,10.8076
1,91.1579,18.3441,6.99501
1,64.9518,15.6257,2.25032
1,40.9485,14.3506,1.92518
1,24.2487,14.6407,-1.5336
1,18.3473,14.0062,-3.89832
1,15.3162,9.47483,-7.17676
1,13.1612,-9.82084,4.58875
1,13.199,-8.71433,0.696884
1,13.1816,-11.1607,0.662664
1,-26.308,13.9061,-0.699038
1,36.5948,16.9095,-1.43132
1,91.7029,28.362,-4.09654
1,105.073,27.3552,-3.31112
1,85.6685,22.2452,3.40276
1,59.5116,17.1585,7.81795
1,38.4216,14.2765,3.54118
1,25.6082,13.3484,2.47908
1,18.7664,12.8179,5.23802
1,12.9373,10.5144,9.04208
1,12.1168,4.25836,-1.97414
1,11.8269,-9.24805,-3.41606
1,12.312,-6.57056,-3.78636
1,12.8154,-4.63405,-0.163082
1,-65.5086,-5.43217,1.99131
1,49.7019,26.1479,14.8199
1,104.636,30.6656,9.8997
1,106.386,29.6599,5.84349
1,74.9082,24.9732,-0.735283
1,41.2826,18.037,-5.36532
1,18.5986,11.9003,-4.31172
1,12.4328,-4.28886,3.21687
1,12.1894,-5.36271,1.53118
1,12.2951,4.48458,0.763337
1,12.4914,12.1489,6.43143
1,12.3459,11.097,1.71991
1,12.8568,-5.38265,3.64972
1,14.9634,-6.07957,4.31356
1,17.7801,5.73066,-3.04397
1,-101.714,-28.1383,7.09462
1,53.174,31.0078,26.2539
1,105.977,32.4415,16.9012
1,103.209,29.2444,8.6783
1,71.8087,25.1349,7.41925
1,42.1601,20.7209,7.19675
1,23.9833,16.5539,4.78066
1,14.1872,10.9078,0.613579
1,11.9147,7.27115,1.4801
1,13.1891,7.68568,0.545324
1,14.2742,8.03511,-6.78108
1,14.5694,4.68673,0.23071
1,15.5559,10.9773,0.805181
1,16.0308,10.806,-0.809448
1,18.3614,4.02711,-1.44187
1,20.4489,-5.88459,-1.531
1,-98.0917,-43.9275,18.4139
1,43.4629,27.5496,3.36211
1,92.8403,35.9094,14.9078
1,87.3052,30.7019,6.25947
1,54.6818,23.551,-6.29233
1,28.99,16.6889,-11.1108
1,20.2124,6.54055,-6.2983
1,16.1808,8.33538,2.61867
1,14.3229,12.862,0.764279
1,17.0966,12.9167,1.66855
1,16.6094,14.3733,7.37709
1,17.4673,6.94541,1.66855
1,18.5974,-6.57546,5.21927
1,20.1003,9.16293,-1.59236
1,23.3108,15.3772,-0.0177168
1,24.3707,19.5862,-2.17618
1,23.2208,16.4529,-4.06621
1,-81.1346,38.1841,-15.2665
1,74.2403,41.02,-6.40639
1,86.1837,39.036,5.73922
1,62.5137,30.7751,7.54217
1,34.0861,19.5968,0.276405
1,19.7858,-9.23304,8.37067
1,-18.3256,16.2777,0.675591
1,-17.2267,15.0085,4.06294
1,15.2135,-9.76662,2.66803
1,16.6897,-2.09009,2.071
1,18.5328,9.55195,4.32797
1,20.2932,11.6069,3.37264
1,21.6085,3.27252,0.816544
1,22.2045,-11.2274,1.43602
1,22.7255,-14.3689,-5.52823
1,23.6179,-7.79922,-3.47537
1,23.9905,7.28541,-1.53743
1,-69.616,62.8526,34.209
1,72.7255,46.2873,-17.8536
1,85.9333,46.0305,10.4522
1,74.1699,39.6958,15.2077
1,49.8151,30.5127,15.8791
1,28.9316,22.8993,9.04316
1,19.5191,17.3145,1.72791
1,16.934,10.486,-0.371008
1,18.3544,5.64992,-4.35126
1,19.8983,-14.2575,3.51785
1,20.9869,-13.4346,1.84432
1,22.261,-4.1036,2.35959
1,23.8283,6.95547,-2.82827
1,25.1432,9.02402,-5.76136
1,25.3269,-11.5072,4.39058
1,24.731,-14.738,-4.21089
1,24.7165,-18.5368,-0.661569
1,24.6294,-12.729,3.4895
1,59.812,-57.1634,53.9237
1,60.6136,49.5487,-12.8317
1,58.9018,39.7447,12.7161
1,49.0081,31.0748,7.72106
1,37.2399,19.3202,-0.229051
1,26.3484,8.2567,-1.76986
1,20.6681,4.66034,-1.00725
1,21.942,11.0291,-1.11353
1,24.1246,13.5281,3.35878
1,25.9131,3.79358,-0.133586
1,27.2875,-12.6875,1.91595
1,28.4905,-8.84296,-1.6276
1,29.6894,-3.39623,1.4221
1,30.4761,6.15412,0.508754
1,30.4237,16.3165,0.65118
1,31.6847,24.9077,5.3052
1,33.44,24.8335,-0.23501
1,30.6956,20.7689,-6.79987
1,55.6978,-47.1347,19.2469
1,51.6675,-12.7759,10.9636
1,47.3121,25.3377,-8.45356
1,42.3746,28.6173,-13.9768
1,35.3361,21.3388,-12.5696
1,27.9135,14.8654,-9.41625
1,25.7859,-10.893,5.6468
1,27.8632,-7.88363,0.304329
1,31.5792,12.3532,-2.66265
1,34.6496,12.0489,-1.87536
1,36.0234,-6.77295,-1.97593
1,36.4305,-13.9716,-4.59193
1,36.4696,-8.95273,1.9035
1,35.4361,10.7128,-3.61339
1,32.622,12.6851,-4.43888
1,29.0681,9.94837,2.20087
1,28.4388,1.21568,0.29781
1,30.3998,-8.16435,-5.43574
1,57.3058,-43.5087,13.0503
1,52.5308,-12.5542,11.3357
1,47.4928,24.0797,9.72838
1,43.4004,33.0203,8.08605
1,37.8978,28.023,3.81418
1,32.1348,20.7406,-2.40982
1,30.6207,-12.4605,6.64804
1,33.5695,-17.4712,-0.756112
1,38.9712,7.61688,-6.04384
1,43.2166,16.4076,-4.0367
1,44.9923,-5.71218,3.66529
1,44.5738,-11.1816,-5.34102
1,43.2301,-20.657,4.74215
1,40.7451,-25.954,8.57463
1,36.6447,-25.7685,-3.18317
1,31.7253,-27.7121,-0.536781
1,-31.6616,30.2175,1.23006
1,32.9188,-32.8159,-5.29138
1,59.028,-42.125,11.3156
1,53.517,-17.0635,9.77785
1,47.6445,23.3738,9.53069
1,43.8718,36.634,8.85385
1,40.1971,29.6569,5.02341
1,35.5161,18.0209,-1.4368
1,33.2334,-13.5469,-1.23373
1,36.8519,-25.6044,-7.44239
1,43.529,-9.26932,1.80812
1,48.2846,15.746,-5.21151
1,50.342,-6.59013,4.77544
1,50.5323,-9.93165,5.92311
1,49.3134,13.5629,-4.06562
1,46.8786,-11.6113,8.40019
1,42.4692,-16.9471,-8.32869
1,36.6148,-12.4837,-6.20432
1,33.3679,-10.6313,3.12415
1,35.7905,-8.26033,-0.556183
1,-11.1147,-4.2384,1.76941
1,7.48393,-6.98873,-5.2322
1,-12.7971,9.19807,-2.3551
1,-16.9218,4.32468,-1.98551
1,14.1798,-11.6215,3.41037
1,20.4908,-17.0036,6.25339
1,-24.4981,3.62667,0.237194
1,-20.121,-5.90419,-4.6726
1,-12.8214,8.49849,-3.20496
1,-24.766,8.80546,-4.7874
1,-55.9936,-8.3051,0.628419
1,-76.9125,-20.882,3.24286
1,-74.783,-43.6953,9.25545
1,-64.4705,-37.4707,25.2251
1,-54.865,51.4799,-4.94215
1,62.3871,-38.4321,19.6291
1,49.8079,30.1486,-27.8802
1,52.6018,27.0811,-23.9365
1,38.9474,32.9262,-18.3503
1,48.2311,28.2248,-14.654
1,40.1647,33.8377,-10.0191
1,39.2695,26.3216,-7.46888
1,34.0749,8.61765,-0.601303
1,54.8257,21.5528,-1.31083
1,60.4891,28.6215,-9.93132
1,51.3657,32.9663,-5.11304
1,45.2292,27.7135,5.17459
1,45.7135,19.1481,12.4696
1,-25.1396,-1.942,0.00846643
1,42.4615,16.407,-12.9884
1,73.7888,29.3836,6.5957
1,79.406,33.4874,12.4441
1,64.8124,33.5647,-2.00159
1,48.2598,31.0185,-8.40145
1,43.4019,22.6795,10.5158
1,8.84757,-1.33269,0.79043
1,63.1243,25.9741,-5.79027
1,83.6826,30.5806,-15.5448
1,77.8772,33.3227,-9.09021
1,40.6284,12.5897,-8.43751
1,38.9548,10.7093,-4.98097
1,37.8796,12.1075,3.51062
1,16.4641,4.69768,2.49204
1,47.2061,20.4248,5.18025
1,75.4503,30.1973,4.33172
1,80.399,32.8213,1.56016
1,43.786,29.9452,-13.5372
1,33.6472,6.58221,-2.69832
1,18.3361,-5.11598,2.42576
1,67.337,29.721,6.0025
1,91.4363,36.6413,13.8273
1,85.3265,34.9875,9.59132
1,25.8487,-5.86204,0.116375
1,-23.3345,11.3579,1.09431
1,41.9884,-3.80993,1.30716
1,77.2269,28.9827,-8.22311
1,92.8448,35.0232,-6.77675
1,19.946,3.04866,-1.52729
1,-55.4017,-6.97241,1.69521
1,47.3836,15.7628,11.6519
1,89.6431,32.3822,10.2445
1,95.7681,34.6437,2.72208
1,23.6612,-6.23668,4.59842
1,-90.5954,-25.9203,6.25427
1,46.7228,26.4439,16.7231
1,91.2288,35.6782,17.9997
1,25.1162,-8.04845,-4.96846
1,-95.8293,-37.3017,17.4712
1,44.0651,5.32074,4.03875
1,80.1592,36.0629,17.6726
1,83.6167,36.5276,11.9421
1,27.7299,13.8222,-7.91447
1,-80.3366,40.0084,-25.599
1,64.318,30.6603,-7.41109
1,77.5732,40.9126,4.20278
1,31.3195,-17.3851,4.68189
1,29.8338,-12.6213,-0.129575
1,28.9431,-16.2114,-5.63934
1,28.3877,-11.4061,-3.45553
1,28.0722,7.49476,-3.67523
1,-68.6275,55.1503,3.91113
1,60.7804,25.8992,-15.9807
1,72.1309,40.8651,7.7242
1,69.5164,39.9892,9.02136
1,31.1583,-14.0041,-2.40874
1,28.9424,-16.6976,-0.670152
1,27.3066,-11.0216,5.05046
1,-60.5569,47.2602,27.0946
1,49.7189,36.3286,-12.464
1,58.176,35.0557,13.5657
1,37.5583,5.9658,-3.03992
1,35.2991,15.6308,-2.31042
1,32.9293,26.6314,1.02117
1,29.3438,21.3492,-8.34665
1,-52.7927,31.5678,21.6917
1,48.9919,26.3435,-2.73371
1,49.9965,27.7955,-8.76873
1,48.1747,-6.86941,-4.75519
1,46.7212,-13.033,-6.95532
1,42.8403,-8.08176,-0.709765
1,36.8782,7.48453,-3.00053
1,30.9852,12.3611,-4.61068
1,26.048,11.9388,6.79685
1,20.4861,6.04198,2.46877
1,17.8879,-9.19702,-4.71191
1,42.1222,-14.3927,10.2539
1,49.3947,26.7806,7.96612
1,50.1557,33.8743,5.5498
1,40.0873,-12.2904,7.60961
1,41.6923,-15.235,-6.2251
1,46.1605,-11.1885,3.20805
1,48.6407,11.9226,-11.0371
1,49.1222,-11.2229,0.915884
1,46.9292,-14.6982,-5.94721
1,41.5575,-22.0823,2.62726
1,34.1134,-25.6068,4.83132
1,27.0892,-22.909,-6.87049
1,-24.3887,21.3183,2.49802
1,-30.0484,13.8574,7.58901
1,-33.3599,12.7949,-7.53293
1,44.4289,-18.6419,7.32277
1,50.2153,27.619,7.3811
1,49.7783,38.4707,6.22816
1,49.1691,27.9342,1.32628
1,46.875,19.9822,-4.52924
1,41.9354,-11.6049,1.34474
1,42.5869,-21.8006,-12.1829
1,46.395,-14.9269,-3.2264
1,46.7543,-12.4107,9.88278
1,45.1597,-11.6725,-0.845719
1,43.2382,-13.7189,1.59803
1,39.2071,11.4399,-10.3816
1,31.5458,-19.0424,4.4288
1,-24.2114,23.8222,-12.8482
1,19.8376,-16.9374,-5.13292
1,-14.2904,12.2458,10.6747
1,-12.6793,12.6034,-1.68947
1,11.697,-3.57942,0.932511
1,7.0109,-5.29141,-1.39738
1,-14.805,-7.68107,3.92819
1,-17.716,10.6901,-3.79146
1,-22.4682,9.7247,1.32596
1,-19.4875,-4.18856,-0.790698
1,-15.2985,13.0681,2.94169
1,-21.0389,10.1842,5.48466
1,-47.8859,7.69578,-1.4019
1,-72.0585,-13.1768,4.2839
1,-71.8455,-36.4329,6.82446
1,48.6668,-38.53,-6.0933
1,24.1876,22.2391,-2.7566
1,51.3653,7.50658,-2.92021
1,43.5611,25.629,-4.55197
1,33.5021,29.3483,5.69489
1,36.6956,23.248,15.7302
1,-25.532,1.47247,-0.178803
1,65.2065,19.8262,4.60109
1,68.4994,27.575,11.5036
1,54.4163,29.6416,-1.68354
1,39.0234,29.0708,-10.0752
1,40.3984,23.1559,-1.06177
1,44.1292,22.8773,11.5258
1,8.61657,4.2704,-1.33593
1,71.3233,31.248,-11.101
1,67.7389,35.9929,-9.41008
1,50.9265,35.7934,3.78527
1,41.9518,20.7158,2.97261
1,39.9691,-9.22304,8.53031
1,40.8015,-9.46984,9.20973
1,42.6086,12.3829,-0.431929
1,20.3981,8.62887,5.687
1,67.4454,29.9881,8.27129
1,69.2587,40.9073,5.14306
1,60.8049,39.9641,1.47831
1,46.3625,31.9127,-9.60197
1,42.6945,16.122,-9.44978
1,43.1372,5.34819,-3.80185
1,43.3099,6.02978,-5.50026
1,42.3482,10.2986,-9.47081
1,41.8995,8.09481,-4.64508
1,16.4494,7.82312,-3.82815
1,72.1092,37.6806,17.4513
1,71.2627,42.4046,11.8479
1,62.3336,40.4141,4.99352
1,41.7796,21.3962,5.28381
1,37.8275,-5.97168,5.91719
1,39.0352,-3.76133,0.892558
1,-17.9058,9.33613,1.88277
1,72.5618,31.9254,-8.51141
1,73.8172,35.2261,8.89548
1,29.4372,10.0046,-1.11626
1,30.8366,13.6269,-3.16298
1,-42.0476,-6.65627,1.46385
1,70.7279,19.4221,10.2882
1,78.2812,29.0906,-0.032779
1,66.8319,31.9739,-8.38492
1,54.7787,27.021,-2.79743
1,43.1673,17.7047,3.59118
1,28.8779,9.78674,-8.75368
1,-74.2249,-21.7529,4.36797
1,70.0554,23.358,17.0077
1,80.7051,30.3512,11.9254
1,66.2974,30.6988,3.26555
1,50.6573,27.9826,-1.89488
1,25.6831,-9.73104,-8.25201
1,-86.9693,-27.4377,13.8325
1,64.0212,23.2435,16.8003
1,71.3444,31.3871,17.2103
1,60.0784,29.648,8.68508
1,46.1673,23.2474,-3.85276
1,40.8674,15.3593,-10.8415
1,29.3371,-10.3373,3.63925
1,28.4312,4.44791,-1.49712
1,28.1184,10.6181,0.78229
1,25.7927,15.054,-8.95396
1,22.6106,-13.1714,9.89577
1,-80.3076,31.1778,-27.5936
1,62.384,27.4043,5.3361
1,56.0167,31.7919,11.703
1,48.5367,24.1088,11.3001
1,40.4838,16.8246,1.5733
1,37.7053,-16.0091,10.4363
1,37.6937,-18.0922,15.6751
1,38.1724,5.13081,1.45669
1,35.8475,10.7851,1.91558
1,31.8846,8.18193,0.679592
1,27.1593,-4.34725,-0.309807
1,22.3677,-14.9527,-1.70111
1,-19.3659,18.8514,-4.40129
1,17.5153,-16.7957,-2.65618
1,18.2754,-7.24364,6.36053
1,-67.6463,32.6421,-21.6604
1,54.2132,14.9958,3.31789
1,55.3252,26.3927,2.91373
1,50.3844,25.3303,8.09634
1,46.1745,22.0133,13.6559
1,38.327,20.2224,5.65218
1,39.0295,-15.0284,7.62808
1,38.3643,-10.9277,2.36468
1,36.1803,2.37985,1.22094
1,31.7319,8.82625,-1.23486
1,26.2306,8.21524,-7.20446
1,21.5192,-14.749,4.03052
1,16.7978,-15.7055,-0.915985
1,-14.0375,13.3484,-2.476
1,13.5057,-8.68016,4.09292
1,45.479,18.3347,12.2595
1,44.816,23.1258,5.68911
1,45.3277,18.7217,2.03659
1,42.9088,20.3465,3.48516
1,43.4007,14.8816,6.09597
1,43.4163,6.57295,-1.96521
1,42.2294,-12.6299,2.52363
1,38.4461,-7.55765,-3.24081
1,32.072,-7.97018,1.64549
1,24.1718,-9.19994,4.98345
1,19.4587,11.403,-8.75224
1,22.33,16.2985,2.65427
1,28.6364,6.29118,0.458439
1,26.1827,-8.53733,1.19536
1,-54.7651,25.7708,-7.82586
1,37.442,25.3124,-4.37744
1,42.6553,22.329,-7.91571
1,41.042,26.2081,-8.8115
1,37.0848,19.2014,-8.02801
1,39.5764,3.85013,-1.80487
1,42.1233,9.57602,-0.440812
1,42.6273,7.83814,-2.52814
1,39.5238,-8.94394,-7.17345
1,33.7045,-13.6897,-12.3395
1,26.5702,-8.64009,-7.81151
1,19.685,-8.30684,2.88134
1,16.8932,-11.8506,8.79984
1,22.5173,13.0997,-8.17742
1,15.8923,-11.0676,6.17067
1,-15.0612,-9.3196,3.83384
1,33.5523,25.8923,5.12833
1,38.0449,32.0546,1.39035
1,41.7753,28.5476,-5.1014
1,41.7014,26.2765,-9.36206
1,36.1614,-14.1677,13.919
1,35.5728,-14.7455,-5.11849
1,36.2491,-14.8439,-1.02716
1,33.1507,-17.0703,6.43259
1,28.9336,-18.0763,-2.7757
1,23.8255,-18.7612,-10.1981
1,-22.8774,17.6332,-12.9545
1,-22.0157,19.0581,-9.88273
1,36.9173,26.5963,4.11422
1,41.1877,34.3243,2.13451
1,40.0013,25.1925,-4.57151
1,42.1482,20.1247,-10.3149
1,36.2844,-15.7969,9.85334
1,31.9226,-21.9811,-7.66935
1,25.6062,-20.4252,2.67473
1,19.4985,-17.9166,-6.32504
1,-17.8828,14.7436,-5.31515
1,17.9047,-13.834,-10.2356
1,-30.8689,-13.944,13.7611
1,-23.3592,19.9119,-12.3121
1,-16.6376,-5.96348,5.95548
1,26.1244,16.7701,13.9868
1,56.0709,14.6639,5.70365
1,27.8037,17.9994,-4.12911
1,32.6611,18.6426,8.58053
1,36.0998,27.2912,-0.724698
1,29.0094,13.3082,1.33635
1,31.7626,-10.7761,9.1288
1,35.4733,12.9197,-3.14526
1,46.2264,32.2928,6.12325
1,38.8755,25.0155,-3.90189
1,37.573,10.0811,-9.19123
1,38.0548,-6.17183,3.35617
1,38.4801,8.40367,-5.81806
1,38.1866,13.8607,-11.237
1,38.2445,10.7568,-6.78885
1,12.4774,6.40042,-3.34424
1,49.3114,30.6308,11.4213
1,51.8226,30.3244,3.6604
1,48.2176,25.893,9.36459
1,42.8465,19.6468,8.09811
1,42.1563,13.2889,0.850275
1,44.8734,11.9964,0.415435
1,44.4692,14.8096,1.48072
1,41.7169,9.83098,-6.8555
1,41.5603,-7.23898,2.64826
1,57.7822,25.5545,12.1196
1,57.7758,25.849,15.8272
1,50.919,21.7115,4.81787
1,43.4096,17.048,1.08901
1,38.7353,18.275,5.38361
1,37.2485,18.7273,5.54211
1,37.0466,15.1478,2.08889
1,35.5385,13.4756,3.10439
1,37.4428,15.3961,-4.13911
1,40.4852,20.1745,-6.50008
1,-28.7344,-3.47259,3.37311
1,54.4398,22.3337,-9.86521
1,50.1861,24.1023,2.1995
1,43.6021,18.6647,11.2483
1,39.7269,13.0802,7.1256
1,36.756,12.1442,-2.93294
1,34.3329,15.1721,-1.07262
1,32.8836,19.0849,6.57711
1,31.4044,19.2933,6.36836
1,29.5466,18.9881,3.21677
1,29.7864,20.154,-4.86421
1,28.8388,20.4721,-10.5573
1,-56.1939,-16.7801,2.49987
1,61.4022,15.9882,11.9888
1,53.0509,21.5665,1.46722
1,42.9632,23.6535,-7.88965
1,38.3914,23.6842,0.41368
1,37.7902,21.6151,8.27886
